"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","dec_coord_datum_cd","dateTime","daily_mean","daily_max","daily_mean_code","daily_max_code"
"4393","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-21",6.17916666666667,8.84,"",""
"4394","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-22",6.06583333333333,7.74,"",""
"4395","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-23",5.32208333333333,5.71,"",""
"4396","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-24",5.68583333333333,6.78,"",""
"4397","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-25",5.60375,6.2,"",""
"4398","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-26",6.17875,7.77,"",""
"4399","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-27",6.05083333333333,8.36,"",""
"4400","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-28",5.75166666666667,6.99,"",""
"4401","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-29",5.97166666666667,6.78,"",""
"4402","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-04-30",6.255,7.94,"",""
"4403","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-01",6.70833333333333,9.9,"",""
"4404","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-02",6.8725,10.29,"",""
"4405","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-03",7.0225,10.51,"",""
"4406","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-04",7.04666666666667,9.65,"",""
"4407","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-05",7.0975,9.16,"",""
"4408","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-06",7.05333333333333,9.48,"",""
"4409","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-07",7.19125,10.19,"",""
"4410","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-08",7.28375,9.7,"",""
"4411","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-09",5.56,6.02,"",""
"4412","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-10",6.08208333333333,7.51,"",""
"4413","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-11",6.50541666666667,9.36,"",""
"4414","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-12",7.40541666666667,10.51,"",""
"4415","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-13",7.79875,10.9,"",""
"4416","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-14",7.405,9.08,"",""
"4417","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-15",6.79666666666667,7.26,"",""
"4418","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-16",7.32958333333333,9.16,"",""
"4419","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-17",8.0425,10.54,"",""
"4420","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-18",8.39,11.37,"",""
"4421","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-19",7.11791666666667,7.54,"",""
"4422","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-20",6.90083333333333,8.14,"",""
"4423","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-21",6.73291666666667,7.16,"",""
"4424","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-22",6.51833333333333,7.46,"",""
"4425","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-23",6.79416666666667,7.56,"",""
"4426","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-24",7.28708333333333,8.61,"",""
"4427","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-25",7.64458333333333,9.5,"",""
"4428","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-26",8.47583333333333,10.32,"",""
"4429","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-27",7.6125,8.51,"",""
"4430","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-28",7.83166666666667,10.34,"",""
"4431","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-29",8.5075,11.39,"",""
"4432","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-30",8.74583333333333,11.17,"",""
"4433","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-05-31",8.47791666666667,11.66,"",""
"4434","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-01",9.31166666666667,11.9,"",""
"4435","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-02",8.83208333333333,9.48,"",""
"4436","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-03",9.79875,12.89,"",""
"4437","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-04",10.40625,13.73,"",""
"4438","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-05",11.1233333333333,14,"",""
"4439","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-06",12.1504166666667,15.15,"",""
"4440","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-07",11.9145833333333,14.12,"",""
"4441","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-08",12.5345833333333,15.39,"",""
"4442","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-09",12.00625,13.83,"",""
"4443","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-10",10.88,12.09,"",""
"4444","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-11",9.82583333333333,10.88,"",""
"4445","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-12",9.46,12.55,"",""
"4446","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-13",10.3475,13.23,"",""
"4447","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-14",9.28833333333333,11.12,"",""
"4448","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-15",8.035,9.41,"",""
"4449","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-16",8.4475,8.96,"",""
"4450","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-17",9.12416666666667,11.63,"",""
"4451","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-18",10.65375,12.36,"",""
"4452","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-19",10.2033333333333,13.06,"",""
"4453","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-20",11.6075,15.17,"",""
"4454","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-21",12.5275,15.12,"",""
"4455","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-22",12.0545833333333,15.41,"",""
"4456","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-23",12.8929166666667,15.6,"",""
"4457","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-24",11.755,12.72,"",""
"4458","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-25",12.0058333333333,15.36,"",""
"4459","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-26",12.5541666666667,16.08,"",""
"4460","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-27",13.74375,17.29,"",""
"4461","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-28",15.6016666666667,19,"",""
"4462","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-29",16.0179166666667,19.36,"",""
"4463","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-06-30",16.6666666666667,19.88,"",""
"4464","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-01",16.5833333333333,19.86,"",""
"4465","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-02",15.33625,16.93,"",""
"4466","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-03",15.4904166666667,18.96,"",""
"4467","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-04",14.7804166666667,17.84,"",""
"4468","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-05",13.9266666666667,16.65,"",""
"4469","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-06",13.9641666666667,16.2,"",""
"4470","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-07",13.0041666666667,15.41,"",""
"4471","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-08",14.38875,16.41,"",""
"4472","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-09",14.12,15.17,"",""
"4473","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-10",12.2341666666667,13.57,"",""
"4474","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-11",10.4583333333333,11.92,"",""
"4475","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-12",11.25875,12.99,"",""
"4476","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-13",12.7741666666667,15.65,"",""
"4477","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-14",13.6254166666667,17.2,"",""
"4478","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-15",13.9941666666667,17.32,"",""
"4479","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-16",13.79375,17.1,"",""
"4480","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-17",13.56375,16.08,"",""
"4481","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-18",14.8916666666667,18.36,"",""
"4482","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-19",15.6925,19.08,"",""
"4483","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-20",16.0258333333333,19.48,"",""
"4484","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-21",16.1091666666667,19.77,"",""
"4485","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-22",16.28375,19.79,"",""
"4486","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-23",15.7120833333333,19.15,"",""
"4487","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-24",15.3925,19,"",""
"4488","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-25",15.9866666666667,19.65,"",""
"4489","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-26",16.6991666666667,20.36,"",""
"4490","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-27",17.25875,20.84,"",""
"4491","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-28",17.59375,21.12,"",""
"4492","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-29",17.7570833333333,21.29,"",""
"4493","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-30",17.73875,21.15,"",""
"4494","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-07-31",16.5316666666667,19.62,"",""
"4495","IIDFG","IIDFG-26WSSGED2","Gedney Creek #2 @ Cedar Camp","River/Stream",46.07618245,-115.314249,"WGS84","2016-08-01",14.4253333333333,18.43,"",""
"4496","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-01",17.9014285714286,18.72,"",""
"4497","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-02",15.9329166666667,18.55,"",""
"4498","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-03",15.4466666666667,17.79,"",""
"4499","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-04",15.3720833333333,18.1,"",""
"4500","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-05",15.7,18.05,"",""
"4501","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-06",16.7075,18.01,"",""
"4502","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-07",15.4670833333333,16.6,"",""
"4503","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-08",15.2725,17.67,"",""
"4504","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-09",14.56625,15.72,"",""
"4505","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-10",14.4945833333333,17.32,"",""
"4506","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-11",14.85,17.67,"",""
"4507","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-12",15.5970833333333,18.2,"",""
"4508","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-13",15.80875,18.03,"",""
"4509","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-14",16.34375,18.74,"",""
"4510","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-15",16.4095833333333,18.88,"",""
"4511","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-16",16.3854166666667,18.79,"",""
"4512","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-17",16.6725,18.96,"",""
"4513","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-18",16.7933333333333,19.17,"",""
"4514","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-19",16.7570833333333,18.98,"",""
"4515","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-20",15.5004166666667,17.7,"",""
"4516","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-21",15.065,17.43,"",""
"4517","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-22",14.78,16.53,"",""
"4518","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-23",13.9091666666667,15.93,"",""
"4519","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-24",13.3575,15.03,"",""
"4520","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-25",13.7129166666667,15.86,"",""
"4521","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-26",13.66125,15.65,"",""
"4522","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-27",14.105,16.34,"",""
"4523","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-28",15.2041666666667,17.1,"",""
"4524","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-29",15.1204166666667,17.58,"",""
"4525","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-30",15.4041666666667,16.58,"",""
"4526","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-08-31",14.8654166666667,15.96,"",""
"4527","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-01",15.0104166666667,16.84,"",""
"4528","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-02",14.41,15.41,"",""
"4529","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-03",12.9475,14.6,"",""
"4530","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-04",12.5504166666667,13.61,"",""
"4531","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-05",13.0708333333333,14.79,"",""
"4532","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-06",11.8545833333333,12.72,"",""
"4533","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-07",13.0670833333333,14.88,"",""
"4534","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-08",13.85375,15.58,"",""
"4535","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-09",12.5095833333333,13.97,"",""
"4536","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-10",11.6225,13.3,"",""
"4537","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-11",11.75375,13.37,"",""
"4538","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-12",10.91875,12.43,"",""
"4539","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-13",9.99625,11.49,"",""
"4540","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-14",10.2820833333333,12.14,"",""
"4541","IIDFG","IIDFG-27WSSGEDC","Gedney Creek @ mouth","River/Stream",46.058467,-115.314259,"WGS84","2016-09-15",10.1825,11.73,"",""
